Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Précédent code unique d'identification du site de baignade;Evolution 2024 vs. 2023;Nom du site de baignade;Code INSEE de la commune;Nom de la commune;Date déclaration UE;Type d'eau;Longitude (ETRS 89);Latitude (ETRS 89)
2024;Auvergne-Rhône-Alpes;042;FRK2542204D042030;;Pas de changement;PLAN D'EAU VILLENEUVE;42204;SAINT-BONNET-LE-CHATEAU;01/01/1991;Lac;4,07503382938;45,41890826950
2024;Auvergne-Rhône-Alpes;042;FRK2542268D042045;;Pas de changement;RET.VILLEREST - ARPHEUILLES;42268;VEZELIN-SUR-LOIRE;01/01/1991;Lac;4,06214144281;45,91215163004
2024;Auvergne-Rhône-Alpes;042;FRK2542270D042050;;Pas de changement;RET.GRANGENT - VIGIE MOUETTE;42270;SAINT-PAUL-EN-CORNILLON;01/01/1991;Lac;4,24274658167;45,40427853941
2024;Auvergne-Rhône-Alpes;042;FRK2542287D042065;;Pas de changement;PLAN D'EAU - LA DEOME;42287;SAINT-SAUVEUR-EN-RUE;10/07/2021;Lac;4,48753289411;45,26419820780
2024;Auvergne-Rhône-Alpes;042;FRK2542318D042075;;Pas de changement;PLAN D'EAU - LE CHANDIEU;42318;USSON-EN-FOREZ;01/01/1991;Lac;3,95412577401;45,39248248777
2024;Auvergne-Rhône-Alpes;043;FRK1343012D043133;;Pas de changement;BASE MULTISPORTS;43012;AUREC-SUR-LOIRE;18/06/2011;Rivière;4,19671607846;45,36828895149
2024;Auvergne-Rhône-Alpes;043;FRK1343037D043100;;Pas de changement;LAC DU BOUCHET;43037;BOUCHET-SAINT-NICOLAS (LE);01/01/1991;Lac;3,79187501328;44,90591759109
2024;Auvergne-Rhône-Alpes;043;FRK1343048D043055;;Pas de changement;PLAN D'EAU DE LA TOUR;43048;CHAISE-DIEU (LA);01/01/1991;Lac;3,70658233720;45,33558702635
2024;Auvergne-Rhône-Alpes;043;FRK1343051D043140;;Pas de changement;PLAN D'EAU;43051;CHAMBON-SUR-LIGNON (LE);01/01/1991;Lac;4,31730746581;45,05299640039
2024;Auvergne-Rhône-Alpes;043;FRK1343052D043060;;Pas de changement;PLAN D'EAU;43052;CHAMPAGNAC-LE-VIEUX;01/01/1991;Lac;3,50280419329;45,36679020874
2024;Auvergne-Rhône-Alpes;043;FRK1343070D043080;;Pas de changement;ALLIER RIVE GAUCHE;43070;CHILHAC;01/01/1991;Rivière;3,44397672898;45,15357938317
2024;Auvergne-Rhône-Alpes;043;FRK1343101D043026;;Pas de changement;PONT DE GOUDET;43101;GOUDET;01/07/2011;Rivière;3,92028829481;44,89145803858
2024;Auvergne-Rhône-Alpes;043;FRK1343112D043510;;Pas de changement;ALLIER - ILE D'AMOUR;43112;LANGEAC;01/01/2000;Rivière;3,50284921729;45,09464012799
2024;Auvergne-Rhône-Alpes;043;FRK1343114D043600;;Pas de changement;BARRAGE LAVALETTE;43114;LAPTE;01/07/2012;Lac;4,21851814293;45,15092528835
2024;Auvergne-Rhône-Alpes;043;FRK1343118D043076;;Pas de changement;ALLIER PONT DE LAVOUTE CHILHAC;43118;LAVOUTE-CHILHAC;04/07/2008;Rivière;3,40189563580;45,14857945304
2024;Auvergne-Rhône-Alpes;043;FRK1343135D043125;;Pas de changement;PLAN D'EAU DU MOULIN DE SAVIN;43135;MONASTIER-SUR-GAZEILLE (LE);01/01/1991;Lac;3,98404597310;44,93584254367
2024;Auvergne-Rhône-Alpes;043;FRK1343136D043110;;Pas de changement;ALLIER RIVE GAUCHE BASE CANOE;43136;MONISTROL-D'ALLIER;01/01/1991;Rivière;3,64942376638;44,96782485297
2024;Auvergne-Rhône-Alpes;043;FRK1343155D043105;;Pas de changement;ALLIER RIVE GAUCHE;43155;PRADES;01/01/1991;Rivière;3,59526911177;45,02912994202
2024;Auvergne-Rhône-Alpes;043;FRK1343262D043065;;Pas de changement;ALLIER-LA BAGEASSE;43262;VIEILLE-BRIOUDE;01/01/1991;Rivière;3,40665198954;45,27935927043
2024;Auvergne-Rhône-Alpes;043;FRK1343264D043070;;Pas de changement;ALLIER RIVE GAUCHE  CAMPING;43264;VILLENEUVE-D'ALLIER;01/01/1991;Rivière;3,39889183745;45,20906289182
2024;Auvergne-Rhône-Alpes;063;FRK1463003D063005;;Site définitivement supprimé;PLAN D'EAU D'AMBERT;63003;AMBERT;01/01/1995;Lac;3,73299377312;45,54671904035
2024;Auvergne-Rhône-Alpes;063;FRK1463015D063020;;Pas de changement;PLAN D'EAU D'AUBUSSON D'AUVERGNE;63015;AUBUSSON-D'AUVERGNE;01/01/1991;Lac;3,61359413445;45,75129147477
2024;Auvergne-Rhône-Alpes;063;FRK1463026D063030;;Pas de changement;LAC D'AYDAT;63026;AYDAT;01/01/1991;Lac;2,98395867982;45,66689087422
2024;Auvergne-Rhône-Alpes;063;FRK1463038D063040;;Pas de changement;PLAN D'EAU DE SUPER BESSE;63038;BESSE-ET-SAINT-ANASTAISE;01/01/1992;Lac;2,85517964218;45,50935040628
2024;Auvergne-Rhône-Alpes;063;FRK1463055D063045;;Pas de changement;PLAN D'EAU D'ANSCHALD;63055;BROMONT-LAMOTHE;01/01/1993;Lac;2,83909409321;45,84521813800
2024;Auvergne-Rhône-Alpes;063;FRK1463072D063065;;Pas de changement;PLAN D'EAU DE CHABRELOCHE;63072;CHABRELOCHE;01/01/1992;Lac;3,69667433827;45,88362744042
2024;Auvergne-Rhône-Alpes;063;FRK1463077D063050;;Pas de changement;LAC CHAMBON : PLAGE OUEST;63077;CHAMBON-SUR-LAC;01/01/1991;Lac;2,91591529473;45,57348089271
2024;Auvergne-Rhône-Alpes;063;FRK1463093D063070;;Pas de changement;GOUR DE TAZENAT;63093;CHARBONNIERES-LES-VIEILLES;01/01/1991;Lac;2,98688959120;45,98118925664
2024;Auvergne-Rhône-Alpes;063;FRK1463124D063100;;Pas de changement;BOIRE DE COURNON;63124;COURNON-D'AUVERGNE;01/01/1991;Lac;3,21700781789;45,74394488529
2024;Auvergne-Rhône-Alpes;063;FRK1463132D063110;;Pas de changement;PLAN D'EAU DE CUNLHAT;63132;CUNLHAT;01/01/1992;Lac;3,55910587401;45,62418004290
2024;Auvergne-Rhône-Alpes;063;FRK1463187D063115;;Pas de changement;PLAN D'EAU DE LAPEYROUSE;63187;LAPEYROUSE;01/01/1991;Lac;2,88396574940;46,22201150543
2024;Auvergne-Rhône-Alpes;063;FRK1463189D063117;;Pas de changement;PLAN D'EAU DE LAQUEUILLE;63189;LAQUEUILLE;01/01/1993;Lac;2,72537422224;45,66614295648
2024;Auvergne-Rhône-Alpes;063;FRK1463192D063120;;Pas de changement;PLAN D'EAU DE  LA TOUR D'AUVERGNE;63192;TOUR-D'AUVERGNE (LA);01/01/1992;Lac;2,68571822578;45,53422637242
2024;Auvergne-Rhône-Alpes;063;FRK1463228D063130;;Pas de changement;FADES BESSERVES : CONFOLANT;63228;MIREMONT;01/01/1991;Lac;2,75667592464;45,91390465753
2024;Auvergne-Rhône-Alpes;063;FRK1463228D063135;;Pas de changement;FADES BESSERVES:PONT DU BOUCHET;63228;MIREMONT;01/01/1992;Lac;2,76872501189;45,92322305673
2024;Auvergne-Rhône-Alpes;063;FRK1463246D063138;;Pas de changement;ETANG DE LA BANNE D'ORDANCHE;63246;MURAT-LE-QUAIRE;01/01/1992;Lac;2,74187641916;45,60307598842
2024;Auvergne-Rhône-Alpes;063;FRK1463247D063060;;Pas de changement;LAC CHAMBON : PLAGE EST;63247;MUROL;01/01/1991;Lac;2,92882052748;45,56833908621
2024;Auvergne-Rhône-Alpes;063;FRK1463319D063160;;Pas de changement;PLAN D'EAU DE ST ANTHEME;63319;SAINT-ANTHEME;01/01/1992;Lac;3,91608032017;45,52385294998
2024;Auvergne-Rhône-Alpes;063;FRK1463338D063170;;Pas de changement;PLAN D'EAU DE ST ELOY LES MINES;63338;SAINT-ELOY-LES-MINES;01/01/1991;Lac;2,83375051588;46,15623172532
2024;Auvergne-Rhône-Alpes;063;FRK1463354D063180;;Pas de changement;ETANG PHILIPPE : COTE CAMPING;63354;SAINT-GERVAIS-D'AUVERGNE;01/01/1991;Lac;2,81569891176;46,03700580197
2024;Auvergne-Rhône-Alpes;063;FRK1463363D063140;;Pas de changement;FADES BESSERVES : LA CHAZOTTE;63363;SAINT-JACQUES-D'AMBUR;01/01/1991;Lac;2,75518306546;45,90727377853
2024;Auvergne-Rhône-Alpes;063;FRK1463393D063190;;Pas de changement;PLAN D'EAU DE ST REMY : COTE BAR;63393;SAINT-REMY-SUR-DUROLLE;01/01/1991;Lac;3,59883474107;45,89448991534
2024;Auvergne-Rhône-Alpes;063;FRK1463393D063195;;Pas de changement;PLAN D'EAU DE ST REMY : COTE TENNIS;63393;SAINT-REMY-SUR-DUROLLE;01/01/1991;Lac;3,60213421407;45,89666065557
2024;Auvergne-Rhône-Alpes;063;FRK1463401D063240;;Pas de changement;PLAN D'EAU DU CAMPING LA RIBEYRE;63401;SAINT-VICTOR-LA-RIVIERE;01/01/1998;Lac;2,93866044699;45,56238374573
2024;Auvergne-Rhône-Alpes;063;FRK1463416D063250;;Pas de changement;PLAN D'EAU DES ROZIERS;63416;SAVENNES;01/01/1998;Lac;2,51181413091;45,58912058769
2024;Auvergne-Rhône-Alpes;063;FRK1463419D063200;;Pas de changement;PLAN D'EAU DE SERVANT;63419;SERVANT;01/01/1991;Lac;2,93666775158;46,13999185803
2024;Auvergne-Rhône-Alpes;063;FRK1463430D063001;;Pas de changement;PLAN D'EAU D'ILOA;63430;THIERS;01/07/2013;Lac;3,48219360982;45,86750986115
2024;Auvergne-Rhône-Alpes;063;FRK1463448D063220;;Pas de changement;PLAN D'EAU DU VERNET LA VARENNE;63448;VERNET-CHAMEANE (LE);01/01/1991;Lac;3,44556185323;45,47363027064
2024;Auvergne-Rhône-Alpes;069;FRK2669009D069070;;Pas de changement;PLAN D'EAU DU COLOMBIER;69009;ANSE;01/01/2006;Lac;4,72639636495;45,95315059530
2024;Auvergne-Rhône-Alpes;069;FRK2669064D069044;;Pas de changement;PLAN D'EAU DE CONDRIEU-LES ROCHES;69064;CONDRIEU;01/01/1991;Lac;4,78110647432;45,45877582436
2024;Auvergne-Rhône-Alpes;069;FRK2669070D069006;;Pas de changement;LAC DES SAPINS-BAIGNADE POINT SUD;69070;CUBLIZE;01/01/1991;Lac;4,37477904920;46,00922192305
2024;Auvergne-Rhône-Alpes;069;FRK2669256D069020;;Pas de changement;MIRIBEL-PLAGE DU MORLET;69256;VAULX-EN-VELIN;01/01/1991;Lac;4,93639112260;45,80242391098
2024;Auvergne-Rhône-Alpes;069;FRK2669256D069022;;Pas de changement;MIRIBEL-PLAGE DE LA BARAKA;69256;VAULX-EN-VELIN;01/01/1991;Lac;4,93756919466;45,80773620286
2024;Auvergne-Rhône-Alpes;069;FRK2669256D069023;;Pas de changement;MIRIBEL-PLAGE DE L'ATOL;69256;VAULX-EN-VELIN;01/01/1995;Lac;4,94063960351;45,80164835224
2024;Auvergne-Rhône-Alpes;069;FRK2669256D069026;;Pas de changement;MIRIBEL-PLAGE DU FONTANIL;69256;VAULX-EN-VELIN;01/01/1994;Lac;4,95014594983;45,79842190749
2024;Auvergne-Rhône-Alpes;069;FRK2669264D069010;;Pas de changement;PLAN D'EAU DU BORDELAN;69264;VILLEFRANCHE-SUR-SAONE;01/01/1991;Lac;4,75029576454;45,97052761071
2024;Auvergne-Rhône-Alpes;073;FRK2773001D073095;;Pas de changement;PLAGE CAMPING CCAS;73001;AIGUEBELETTE-LE-LAC;01/01/1991;Lac;5,80980004638;45,56029762551
2024;Auvergne-Rhône-Alpes;073;FRK2773001D073100;;Pas de changement;PLAGE MUNICIPALE DU PORT D'AIGUEBELETTE;73001;AIGUEBELETTE-LE-LAC;01/01/1991;Lac;5,81231054149;45,54404305346
2024;Auvergne-Rhône-Alpes;073;FRK2773001D073105;;Pas de changement;PLAGE CAMPING GCU;73001;AIGUEBELETTE-LE-LAC;01/01/1991;Lac;5,81246528137;45,54279573912
2024;Auvergne-Rhône-Alpes;073;FRK2773008D073025;;Pas de changement;PLAGE MUNICIPALE D'AIX LES BAINS AQUALAC;73008;AIX-LES-BAINS;01/01/1991;Lac;5,89158375000;45,69136670398
2024;Auvergne-Rhône-Alpes;073;FRK2773008D073026;;Pas de changement;PLAGE MEMARD;73008;AIX-LES-BAINS;01/01/1991;Lac;5,88916284584;45,70729699953
2024;Auvergne-Rhône-Alpes;073;FRK2773008D073035;;Pas de changement;PLAGE DU ROWING;73008;AIX-LES-BAINS;01/01/1991;Lac;5,89472028381;45,68914153485
2024;Auvergne-Rhône-Alpes;073;FRK2773040D073235;;Pas de changement;PLAN D'EAU DE BESSANS;73040;BESSANS;01/01/2001;Lac;6,97823051701;45,31118800516
2024;Auvergne-Rhône-Alpes;073;FRK2773051D073050;;Pas de changement;PLAGE CAMPING L'ILE AUX CYGNES;73051;BOURGET-DU-LAC (LE);01/01/1991;Lac;5,86540073906;45,65577658896
2024;Auvergne-Rhône-Alpes;073;FRK2773051D073055;;Pas de changement;PLAGE MUNICIPALE DU BOURGET DU LAC;73051;BOURGET-DU-LAC (LE);01/01/1991;Lac;5,86114858850;45,65579465577
2024;Auvergne-Rhône-Alpes;073;FRK2773055D073245;;Pas de changement;PLAN D'EAU DE BOZEL;73055;BOZEL;01/01/1991;Lac;6,65200351289;45,44112362511
2024;Auvergne-Rhône-Alpes;073;FRK2773059D073020;;Pas de changement;PLAGE MUNICIPALE DE LA BASE DE LOISIRS DE BRISON;73059;BRISON-SAINT-INNOCENT;01/01/1991;Lac;5,88093395458;45,72067260224
2024;Auvergne-Rhône-Alpes;073;FRK2773064D073205;;Pas de changement;PLAN D'EAU CHALLES LES EAUX;73064;CHALLES-LES-EAUX;01/01/1991;Lac;5,98029244566;45,55490419393
2024;Auvergne-Rhône-Alpes;073;FRK2773085D073010;;Pas de changement;PLAGE DE CHATILLON;73085;CHINDRIEUX;01/01/1991;Lac;5,84489698641;45,80008969161
2024;Auvergne-Rhône-Alpes;073;FRK2773091D073005;;Pas de changement;PLAGE MUNICIPALE DE CONJUX;73091;CONJUX;01/01/1991;Lac;5,82099426280;45,79317488246
2024;Auvergne-Rhône-Alpes;073;FRK2773114D073290;;Site définitivement supprimé;PLAN D'EAU DE FLUMET;73114;FLUMET;01/01/1996;Lac;6,51206992695;45,82052917376
2024;Auvergne-Rhône-Alpes;073;FRK2773129D073179;;Pas de changement;PLAN D'EAU DU LAC DE GRESY;73129;GRESY-SUR-ISERE;01/01/2001;Lac;6,24818091040;45,58623943782
2024;Auvergne-Rhône-Alpes;073;FRK2773130D073275;;Pas de changement;PLAN D'EAU DE GRIGNON;73130;GRIGNON;01/06/2012;Lac;6,37106420990;45,65299430957
2024;Auvergne-Rhône-Alpes;073;FRK2773131D073261;;Pas de changement;PLAN D'EAU DE LA TRAPPE;73131;HAUTECOUR;01/01/1993;Lac;6,54482212571;45,50701142105
2024;Auvergne-Rhône-Alpes;073;FRK2773145D073110;;Pas de changement;PLAGE HOTEL LES SIRENES;73145;LEPIN-LE-LAC;01/01/1991;Lac;5,80551267784;45,54122159094
2024;Auvergne-Rhône-Alpes;073;FRK2773145D073116;;Pas de changement;PLAGE CAMPING LES PEUPLIERS;73145;LEPIN-LE-LAC;01/01/1996;Lac;5,80007541474;45,54171768376
2024;Auvergne-Rhône-Alpes;073;FRK2773145D073117;;Pas de changement;PLAGE CAMPING FERRAND;73145;LEPIN-LE-LAC;01/01/1996;Lac;5,79816036961;45,54188254259
2024;Auvergne-Rhône-Alpes;073;FRK2773145D073120;;Pas de changement;PLAGE DU CURTELET;73145;LEPIN-LE-LAC;15/06/1991;Lac;5,77980718804;45,54256350851
2024;Auvergne-Rhône-Alpes;073;FRK2773145D073125;;Pas de changement;PLAGE BASE DE LOISIRS DE LEPIN;73145;LEPIN-LE-LAC;01/01/1991;Lac;5,77651009218;45,54304150973
2024;Auvergne-Rhône-Alpes;073;FRK2773146D073165;;Pas de changement;PLAN D'EAU DU PETIT LAC NORD;73146;LESCHERAINES;01/01/1991;Lac;6,11072802702;45,70829029399
2024;Auvergne-Rhône-Alpes;073;FRK2773150D073235;;Pas de changement;PLAN D'EAU BASE DE LOISIRS DES ILES;73150;PLAGNE TARENTAISE (LA);01/01/1991;Lac;6,69228075785;45,56372671229
2024;Auvergne-Rhône-Alpes;073;FRK2773151D073237;;Pas de changement;PLAN D'EAU DE SAINT ANDRE LES MARCHES;73151;PORTE-DE-SAVOIE;20/06/2009;Lac;5,98786143678;45,49470692052
2024;Auvergne-Rhône-Alpes;073;FRK2773180D073065;;Pas de changement;PLAN D'EAU DE L'ESPACE SPORTS ET NATURE DU FIER;73180;MOTZ;01/01/1991;Lac;5,83089880084;45,93384527903
2024;Auvergne-Rhône-Alpes;073;FRK2773184D073085;;Pas de changement;PLAGE DU CAMPING DE L'AMBROISIERE;73184;NANCES;01/01/1991;Lac;5,79688517271;45,57202700619
2024;Auvergne-Rhône-Alpes;073;FRK2773184D073090;;Pas de changement;PLAGE DE LA CRIQUE;73184;NANCES;01/01/1991;Lac;5,80051819128;45,57334215671
2024;Auvergne-Rhône-Alpes;073;FRK2773191D073145;;Pas de changement;PLAGE BON VENT;73191;NOVALAISE;01/01/1991;Lac;5,79642776385;45,56473996966
2024;Auvergne-Rhône-Alpes;073;FRK2773191D073150;;Pas de changement;PLAGE PRE D'ARGENT;73191;NOVALAISE;01/01/1991;Lac;5,79528760048;45,56782285996
2024;Auvergne-Rhône-Alpes;073;FRK2773219D073130;;Pas de changement;PLAGE BASE DE LOISIRS DU SOUGEY;73219;SAINT-ALBAN-DE-MONTBEL;01/01/1991;Lac;5,79599675783;45,55695671232
2024;Auvergne-Rhône-Alpes;073;FRK2773219D073135;;Pas de changement;PLAGE CAMPING BELLEVUE;73219;SAINT-ALBAN-DE-MONTBEL;01/01/1991;Lac;5,79355848102;45,55463862678
2024;Auvergne-Rhône-Alpes;073;FRK2773219D073140;;Pas de changement;PLAGE SAINT ALBAN;73219;SAINT-ALBAN-DE-MONTBEL;01/01/1991;Lac;5,79672081727;45,56190341438
2024;Auvergne-Rhône-Alpes;073;FRK2773220D073226;;Pas de changement;PLAN D'EAU DES HURTIERES;73220;SAINT-ALBAN-D'HURTIERES;01/01/1998;Lac;6,28792259934;45,48180041532
2024;Auvergne-Rhône-Alpes;073;FRK2773241D073230;;Pas de changement;PLAN D'EAU No2 SAINTE HELENE SUR ISERE;73241;SAINTE-HELENE-SUR-ISERE;20/06/2009;Lac;6,30314784374;45,61430710822
2024;Auvergne-Rhône-Alpes;073;FRK2773245D073080;;Pas de changement;PLAN D'EAU ST JEAN DE CHEVELU;73245;SAINT-JEAN-DE-CHEVELU;01/01/1991;Lac;5,82552773438;45,69474630612
2024;Auvergne-Rhône-Alpes;073;FRK2773270D073180;;Pas de changement;PLAN D'EAU DE CAROUGE;73270;SAINT-PIERRE-D'ALBIGNY;01/01/1991;Lac;6,16572064015;45,55691502733
2024;Auvergne-Rhône-Alpes;073;FRK2773278D073225;;Pas de changement;PLAN D'EAU DU LAC BLEU;73278;SAINT-REMY-DE-MAURIENNE;01/01/1991;Lac;6,26988048310;45,39278137038
2024;Auvergne-Rhône-Alpes;073;FRK2773286D073066;;Pas de changement;PLAN D'EAU DE SERRIERES EN CHAUTAGNE;73286;SERRIERES-EN-CHAUTAGNE;01/01/1991;Lac;5,84205421979;45,88050117327
2024;Auvergne-Rhône-Alpes;073;FRK2773300D073040;;Pas de changement;PLAGE DU LIDO;73300;TRESSERVE;01/01/1991;Lac;5,89317902645;45,66901478027
2024;Auvergne-Rhône-Alpes;073;FRK2773320D073230;;Pas de changement;PLAN D'EAU DES OUDINS;73320;VILLARGONDRAN;01/01/2001;Lac;6,38780309596;45,25461763753
2024;Auvergne-Rhône-Alpes;073;FRK2773327D073070;;Pas de changement;PLAN D'EAU L'ETANG BLEU;73327;VIONS;01/01/1991;Lac;5,79981855597;45,83128541469
2024;Auvergne-Rhône-Alpes;073;FRK2773328D073046;;Pas de changement;PLAGE DES MOTTETS;73328;VIVIERS-DU-LAC;01/01/1991;Lac;5,89012729935;45,65044970026
2024;Auvergne-Rhône-Alpes;074;FRK2874010D074212;;Pas de changement;ANNECY  IMPERIAL;74010;ANNECY;01/01/1991;Lac;6,14322985878;45,90238154932
2024;Auvergne-Rhône-Alpes;074;FRK2874010D074220;;Pas de changement;ANNECY-LE-VIEUX  ALBIGNY;74010;ANNECY;01/01/1991;Lac;6,14754441070;45,90424415519
2024;Auvergne-Rhône-Alpes;074;FRK2874010D074320;;Pas de changement;ANNECY  LES MARQUISATS;74010;ANNECY;01/01/1991;Lac;6,13731819927;45,89286684431
2024;Auvergne-Rhône-Alpes;074;FRK2874013D074045;;Pas de changement;ANTHY  SECHEX;74013;ANTHY-SUR-LEMAN;01/01/1991;Lac;6,40465984774;46,35159982064
2024;Auvergne-Rhône-Alpes;074;FRK2874013D074050;;Pas de changement;ANTHY RECORTS -  MUNICIPALE;74013;ANTHY-SUR-LEMAN;01/01/1991;Lac;6,42171455197;46,35975968226
2024;Auvergne-Rhône-Alpes;074;FRK2874013D074060;;Pas de changement;ANTHY  CHAMP DE L'EAU;74013;ANTHY-SUR-LEMAN;01/01/1991;Lac;6,44249817628;46,36378468463
2024;Auvergne-Rhône-Alpes;074;FRK2874042D074610;;Pas de changement;BONNEVILLE  MOTTE LONGUE;74042;BONNEVILLE;01/01/1999;Lac;6,41942435997;46,06815016225
2024;Auvergne-Rhône-Alpes;074;FRK2874070D074010;;Pas de changement;CHENS-SUR-LEMAN  TOUGUES;74070;CHENS-SUR-LEMAN;01/01/1991;Lac;6,25623171465;46,32391622523
2024;Auvergne-Rhône-Alpes;074;FRK2874070D074011;;Pas de changement;CHENS-SUR-LEMAN  BEAUREGARD;74070;CHENS-SUR-LEMAN;01/07/2011;Lac;6,26248147588;46,32946028274
2024;Auvergne-Rhône-Alpes;074;FRK2874104D074280;;Pas de changement;DOUSSARD  MUNICIPALE;74104;DOUSSARD;01/01/1991;Lac;6,21872657883;45,79311758763
2024;Auvergne-Rhône-Alpes;074;FRK2874108D074290;;Pas de changement;DUINGT  MUNICIPALE;74108;DUINGT;01/01/1991;Lac;6,19515091801;45,82807948695
2024;Auvergne-Rhône-Alpes;074;FRK2874119D074090;;Pas de changement;EVIAN  CENTRE NAUTIQUE;74119;EVIAN-LES-BAINS;01/01/1991;Lac;6,58118570185;46,40071424732
2024;Auvergne-Rhône-Alpes;074;FRK2874121D074030;;Pas de changement;EXCENEVEX  MUNICIPALE;74121;EXCENEVEX;01/01/1991;Lac;6,35946364861;46,34962434177
2024;Auvergne-Rhône-Alpes;074;FRK2874121D074035;;Pas de changement;EXCENEVEX  ROVOREE;74121;EXCENEVEX;02/07/2017;Lac;6,34943628799;46,36758457298
2024;Auvergne-Rhône-Alpes;074;FRK2874134D074600;;Pas de changement;LES GETS  MUNICIPALE;74134;GETS (LES);01/01/1996;Lac;6,67265053485;46,15296241715
2024;Auvergne-Rhône-Alpes;074;FRK2874154D074110;;Pas de changement;LUGRIN  TOURRONDE;74154;LUGRIN;06/07/2014;Lac;6,65152864535;46,40553303524
2024;Auvergne-Rhône-Alpes;074;FRK2874154D074120;;Pas de changement;LUGRIN  VINDRY;74154;LUGRIN;06/07/2014;Lac;6,66784887862;46,40483814088
2024;Auvergne-Rhône-Alpes;074;FRK2874163D074041;;Pas de changement;MARGENCEL  REDON;74163;MARGENCEL;01/01/2002;Lac;6,40078676343;46,35022830984
2024;Auvergne-Rhône-Alpes;074;FRK2874172D074125;;Pas de changement;MAXILLY-SUR-LEMAN  BOIS DU BAL;74172;MAXILLY-SUR-LEMAN;02/07/2017;Lac;6,63331567265;46,40520418665
2024;Auvergne-Rhône-Alpes;074;FRK2874172D074130;;Pas de changement;MAXILLY-SUR-LEMAN PETITE RIVE;74172;MAXILLY-SUR-LEMAN;06/07/2014;Lac;6,61980242815;46,40382198232
2024;Auvergne-Rhône-Alpes;074;FRK2874175D074092;;Pas de changement;MEILLERIE LOCUM;74175;MEILLERIE;04/07/2016;Lac;6,75707056756;46,40270936775
2024;Auvergne-Rhône-Alpes;074;FRK2874175D074095;;Pas de changement;MEILLERIE  MUNICIPALE;74175;MEILLERIE;01/01/1996;Lac;6,71594630996;46,40789681646
2024;Auvergne-Rhône-Alpes;074;FRK2874176D074250;;Pas de changement;MENTHON  MUNICIPALE;74176;MENTHON-SAINT-BERNARD;01/01/1991;Lac;6,18603665096;45,86334968167
2024;Auvergne-Rhône-Alpes;074;FRK2874180D074012;;Pas de changement;MESSERY  LA POINTE;74180;MESSERY;01/07/2011;Lac;6,27692397157;46,34923369401
2024;Auvergne-Rhône-Alpes;074;FRK2874180D074015;;Pas de changement;MESSERY  MUNICIPALE;74180;MESSERY;01/01/1991;Lac;6,28538326495;46,35572247312
2024;Auvergne-Rhône-Alpes;074;FRK2874190D074580;;Pas de changement;MORILLON  MUNICIPALE;74190;MORILLON;01/01/1992;Lac;6,68076430905;46,08658604246
2024;Auvergne-Rhône-Alpes;074;FRK2874200D074140;;Pas de changement;NEUVECELLE  GRANDE RIVE;74200;NEUVECELLE;06/07/2014;Lac;6,61513297051;46,40355542416
2024;Auvergne-Rhône-Alpes;074;FRK2874208D074540;;Pas de changement;PASSY  ILES;74208;PASSY;01/01/1991;Lac;6,65418052129;45,92230788461
2024;Auvergne-Rhône-Alpes;074;FRK2874208D074550;;Pas de changement;PASSY  CAVETTAZ;74208;PASSY;01/01/1991;Lac;6,65484424754;45,92413441988
2024;Auvergne-Rhône-Alpes;074;FRK2874218D074085;;Pas de changement;PUBLIER  MUNICIPALE;74218;PUBLIER;01/01/1991;Lac;6,53455168279;46,39785133637
2024;Auvergne-Rhône-Alpes;074;FRK2874225D074560;;Pas de changement;RUMILLY  PEROUZE;74225;RUMILLY;01/01/1991;Lac;5,96598902390;45,84645258952
2024;Auvergne-Rhône-Alpes;074;FRK2874237D074100;;Pas de changement;SAINT-GINGOLPH  MUNICIPALE;74237;SAINT-GINGOLPH;01/01/1991;Lac;6,79377606681;46,39272269213
2024;Auvergne-Rhône-Alpes;074;FRK2874242D074300;;Pas de changement;SAINT-JORIOZ  MUNICIPALE;74242;SAINT-JORIOZ;01/01/1991;Lac;6,17327626784;45,84402623090
2024;Auvergne-Rhône-Alpes;074;FRK2874249D074510;;Pas de changement;SAINT-PAUL  MUNICIPALE;74249;SAINT-PAUL-EN-CHABLAIS;01/01/1991;Lac;6,65542264458;46,36794483383
2024;Auvergne-Rhône-Alpes;074;FRK2874256D074570;;Pas de changement;SALLANCHES  ILETTES;74256;SALLANCHES;01/01/1992;Lac;6,63863328426;45,95580235952
2024;Auvergne-Rhône-Alpes;074;FRK2874263D074040;;Pas de changement;SCIEZ  MUNICIPALE;74263;SCIEZ;01/01/1991;Lac;6,39124763098;46,34081457220
2024;Auvergne-Rhône-Alpes;074;FRK2874267D074310;;Pas de changement;SEVRIER  MUNICIPALE;74267;SEVRIER;01/01/1991;Lac;6,14441830687;45,86258725273
2024;Auvergne-Rhône-Alpes;074;FRK2874267D074315;;Pas de changement;SEVRIER  LES CHOSEAUX_CLOS BERTHET;74267;SEVRIER;01/07/2011;Lac;6,14712239211;45,85617645821
2024;Auvergne-Rhône-Alpes;074;FRK2874275D074260;;Pas de changement;TALLOIRES  MUNICIPALE;74275;TALLOIRES-MONTMIN;01/01/1991;Lac;6,21168840078;45,83778516170
2024;Auvergne-Rhône-Alpes;074;FRK2874275D074265;;Pas de changement;TALLOIRES  ESPACE LAC-CASSINES;74275;TALLOIRES-MONTMIN;01/01/1995;Lac;6,21818763859;45,82807399808
